cond,net,N,Lprime,tau_avg10
DW $u$ desc,powergrid,4941,101,0.7331
DW $u$ desc,powergrid,4941,102,0.73487
DW $u$ desc,powergrid,4941,103,0.73589
DW $u$ desc,powergrid,4941,104,0.73437
DW $u$ desc,powergrid,4941,105,0.7357
DW $u$ desc,powergrid,4941,106,0.73538
DW $u$ desc,powergrid,4941,107,0.73823
DW $u$ desc,powergrid,4941,108,0.73741
DW $u$ desc,powergrid,4941,109,0.73772
DW $u$ desc,powergrid,4941,110,0.73918
DW $u$ desc,powergrid,4941,111,0.73975
DW $u$ desc,powergrid,4941,112,0.74108
DW $u$ desc,powergrid,4941,113,0.74354
DW $u$ desc,powergrid,4941,114,0.7457
DW $u$ desc,powergrid,4941,115,0.74734
DW $u$ desc,powergrid,4941,116,0.74728
DW $u$ desc,powergrid,4941,117,0.74886
DW $u$ desc,powergrid,4941,118,0.74867
DW $u$ desc,powergrid,4941,119,0.74987
DW $u$ desc,powergrid,4941,120,0.75082
DW $u$ desc,powergrid,4941,121,0.74867
DW $u$ desc,powergrid,4941,122,0.74816
DW $u$ desc,powergrid,4941,123,0.75019
DW $u$ desc,powergrid,4941,124,0.75241
DW $u$ desc,powergrid,4941,125,0.75127
DW $u$ desc,powergrid,4941,126,0.75158
DW $u$ desc,powergrid,4941,127,0.7507
DW $u$ desc,powergrid,4941,128,0.7493
DW $u$ desc,powergrid,4941,129,0.75335
DW $u$ desc,powergrid,4941,130,0.75285
DW $u$ desc,powergrid,4941,131,0.75544
DW $u$ desc,powergrid,4941,132,0.75348
DW $u$ desc,powergrid,4941,133,0.75399
DW $u$ desc,powergrid,4941,134,0.75544
DW $u$ desc,powergrid,4941,135,0.75785
DW $u$ desc,powergrid,4941,136,0.75886
DW $u$ desc,powergrid,4941,137,0.7569
DW $u$ desc,powergrid,4941,138,0.75804
DW $u$ desc,powergrid,4941,139,0.75658
DW $u$ desc,powergrid,4941,140,0.75608
DW $u$ desc,powergrid,4941,141,0.7569
DW $u$ desc,powergrid,4941,142,0.75797
DW $u$ desc,powergrid,4941,143,0.75968
DW $u$ desc,powergrid,4941,144,0.75981
DW $u$ desc,powergrid,4941,145,0.76013
DW $u$ desc,powergrid,4941,146,0.76101
DW $u$ desc,powergrid,4941,147,0.76196
DW $u$ desc,powergrid,4941,148,0.76291
DW $u$ desc,powergrid,4941,149,0.76272
DW $u$ desc,powergrid,4941,150,0.76234
DW $u$ desc,powergrid,4941,151,0.76057
DW $u$ desc,powergrid,4941,152,0.76076
DW $u$ desc,powergrid,4941,153,0.76329
DW $u$ desc,powergrid,4941,154,0.76418
DW $u$ desc,powergrid,4941,155,0.76494
DW $u$ desc,powergrid,4941,156,0.76639
DW $u$ desc,powergrid,4941,157,0.76608
DW $u$ desc,powergrid,4941,158,0.76741
DW $u$ desc,powergrid,4941,159,0.76627
DW $u$ desc,powergrid,4941,160,0.76589
DW $u$ desc,powergrid,4941,161,0.76734
DW $u$ desc,powergrid,4941,162,0.76937
DW $u$ desc,powergrid,4941,163,0.76848
DW $u$ desc,powergrid,4941,164,0.76804
DW $u$ desc,powergrid,4941,165,0.77089
DW $u$ desc,powergrid,4941,166,0.77101
DW $u$ desc,powergrid,4941,167,0.77057
DW $u$ desc,powergrid,4941,168,0.7719
DW $u$ desc,powergrid,4941,169,0.77133
DW $u$ desc,powergrid,4941,170,0.77089
DW $u$ desc,powergrid,4941,171,0.77291
DW $u$ desc,powergrid,4941,172,0.77348
DW $u$ desc,powergrid,4941,173,0.77443
DW $u$ desc,powergrid,4941,174,0.77829
DW $u$ desc,powergrid,4941,175,0.77823
DW $u$ desc,powergrid,4941,176,0.77804
DW $u$ desc,powergrid,4941,177,0.77823
DW $u$ desc,powergrid,4941,178,0.77835
DW $u$ desc,powergrid,4941,179,0.77962
DW $u$ desc,powergrid,4941,180,0.77797
DW $u$ desc,powergrid,4941,181,0.78006
DW $u$ desc,powergrid,4941,182,0.78006
DW $u$ desc,powergrid,4941,183,0.77981
DW $u$ desc,powergrid,4941,184,0.7793
DW $u$ desc,powergrid,4941,185,0.77968
DW $u$ desc,powergrid,4941,186,0.78
DW $u$ desc,powergrid,4941,187,0.78101
DW $u$ desc,powergrid,4941,188,0.78
DW $u$ desc,powergrid,4941,189,0.7793
DW $u$ desc,powergrid,4941,190,0.77854
DW $u$ desc,powergrid,4941,191,0.78044
DW $u$ desc,powergrid,4941,192,0.78215
DW $u$ desc,powergrid,4941,193,0.7831
DW $u$ desc,powergrid,4941,194,0.78304
DW $u$ desc,powergrid,4941,195,0.78367
DW $u$ desc,powergrid,4941,196,0.78392
DW $u$ desc,powergrid,4941,197,0.785
DW $u$ desc,powergrid,4941,198,0.78443
DW $u$ desc,powergrid,4941,199,0.78557
DW $u$ desc,powergrid,4941,200,0.78728
DW $u$ desc,protein,161,2,0.08192
DW $u$ desc,protein,161,3,0.15644
DW $u$ desc,protein,161,4,0.20708
DW $u$ desc,protein,161,5,0.23583
DW $u$ desc,protein,161,6,0.27887
DW $u$ desc,protein,161,7,0.30996
DW $u$ desc,protein,161,8,0.33314
DW $u$ desc,protein,161,9,0.35209
DW $u$ desc,protein,161,10,0.36826
DW $u$ desc,protein,161,11,0.3826
DW $u$ desc,protein,161,12,0.39877
DW $u$ desc,protein,161,13,0.40837
DW $u$ desc,protein,161,14,0.42356
DW $u$ desc,protein,161,15,0.44369
DW $u$ desc,protein,161,16,0.4394
DW $u$ desc,protein,161,17,0.44674
DW $u$ desc,protein,161,18,0.4629
DW $u$ desc,protein,161,19,0.47361
DW $u$ desc,protein,161,20,0.48218
DW $u$ desc,protein,161,21,0.49017
DW $u$ desc,protein,161,22,0.4962
DW $u$ desc,protein,161,23,0.49796
DW $u$ desc,protein,161,24,0.50523
DW $u$ desc,protein,161,25,0.51061
DW $u$ desc,protein,161,26,0.51834
DW $u$ desc,protein,161,27,0.51678
DW $u$ desc,protein,161,28,0.52223
DW $u$ desc,protein,161,29,0.52989
DW $u$ desc,protein,161,30,0.53697
DW $u$ desc,protein,161,31,0.54002
DW $u$ desc,protein,161,32,0.53476
DW $u$ desc,protein,161,33,0.53586
DW $u$ desc,protein,161,34,0.53567
DW $u$ desc,protein,161,35,0.54288
DW $u$ desc,protein,161,36,0.54969
DW $u$ desc,protein,161,37,0.55235
DW $u$ desc,protein,161,38,0.56254
DW $u$ desc,protein,161,39,0.56676
DW $u$ desc,protein,161,40,0.56566
DW $u$ desc,protein,161,41,0.57053
DW $u$ desc,protein,161,42,0.57033
DW $u$ desc,protein,161,43,0.57488
DW $u$ desc,protein,161,44,0.57962
DW $u$ desc,protein,161,45,0.58442
DW $u$ desc,protein,161,46,0.58728
DW $u$ desc,protein,161,47,0.58903
DW $u$ desc,protein,161,48,0.58488
DW $u$ desc,protein,161,49,0.59156
DW $u$ desc,protein,161,50,0.59253
DW $u$ desc,protein,161,51,0.59189
DW $u$ desc,protein,161,52,0.5963
DW $u$ desc,protein,161,53,0.60039
DW $u$ desc,protein,161,54,0.60325
DW $u$ desc,protein,161,55,0.60734
DW $u$ desc,protein,161,56,0.60889
DW $u$ desc,protein,161,57,0.61266
DW $u$ desc,protein,161,58,0.61487
DW $u$ desc,protein,161,59,0.61818
DW $u$ desc,protein,161,60,0.61967
DW $u$ desc,protein,161,61,0.62265
DW $u$ desc,protein,161,62,0.62584
DW $u$ desc,protein,161,63,0.6298
DW $u$ desc,protein,161,64,0.62941
DW $u$ desc,protein,161,65,0.63031
DW $u$ desc,protein,161,66,0.62642
DW $u$ desc,protein,161,67,0.62499
DW $u$ desc,protein,161,68,0.62876
DW $u$ desc,protein,161,69,0.63161
DW $u$ desc,protein,161,70,0.63252
DW $u$ desc,protein,161,71,0.63044
DW $u$ desc,protein,161,72,0.63479
DW $u$ desc,protein,161,73,0.63434
DW $u$ desc,protein,161,74,0.63518
DW $u$ desc,protein,161,75,0.63817
DW $u$ desc,protein,161,76,0.64356
DW $u$ desc,protein,161,77,0.64609
DW $u$ desc,protein,161,78,0.64998
DW $u$ desc,protein,161,79,0.65096
DW $u$ desc,protein,161,80,0.65375
DW $u$ desc,protein,161,81,0.6542
DW $u$ desc,protein,161,82,0.65842
DW $u$ desc,protein,161,83,0.65628
DW $u$ desc,protein,161,84,0.65998
DW $u$ desc,protein,161,85,0.66297
DW $u$ desc,protein,161,86,0.66355
DW $u$ desc,protein,161,87,0.66452
DW $u$ desc,protein,161,88,0.66803
DW $u$ desc,protein,161,89,0.66894
DW $u$ desc,protein,161,90,0.67238
DW $u$ desc,protein,161,91,0.67322
DW $u$ desc,protein,161,92,0.67205
DW $u$ desc,protein,161,93,0.67368
DW $u$ desc,protein,161,94,0.67751
DW $u$ desc,protein,161,95,0.67861
DW $u$ desc,protein,161,96,0.68017
DW $u$ desc,protein,161,97,0.67958
DW $u$ desc,protein,161,98,0.68049
DW $u$ desc,protein,161,99,0.68238
DW $u$ desc,protein,161,100,0.68445
DW $u$ desc,protein,161,101,0.6866
DW $u$ desc,protein,161,102,0.68523
DW $u$ desc,protein,161,103,0.68504
DW $u$ desc,protein,161,104,0.68621
DW $u$ desc,protein,161,105,0.68737
DW $u$ desc,protein,161,106,0.68854
DW $u$ desc,protein,161,107,0.68724
DW $u$ desc,protein,161,108,0.6888
DW $u$ desc,protein,161,109,0.6914
DW $u$ desc,protein,161,110,0.69361
DW $u$ desc,protein,161,111,0.69562
DW $u$ desc,protein,161,112,0.69438
DW $u$ desc,protein,161,113,0.6925
DW $u$ desc,protein,161,114,0.69237
DW $u$ desc,protein,161,115,0.69666
DW $u$ desc,protein,161,116,0.69594
DW $u$ desc,protein,161,117,0.69796
DW $u$ desc,protein,161,118,0.69867
DW $u$ desc,protein,161,119,0.70062
DW $u$ desc,protein,161,120,0.70159
DW $u$ desc,protein,161,121,0.70055
DW $u$ desc,protein,161,122,0.70094
DW $u$ desc,protein,161,123,0.70133
DW $u$ desc,protein,161,124,0.70114
DW $u$ desc,protein,161,125,0.70386
DW $u$ desc,protein,161,126,0.70646
DW $u$ desc,protein,161,127,0.7049
DW $u$ desc,protein,161,128,0.70639
DW $u$ desc,protein,161,129,0.70828
DW $u$ desc,protein,161,130,0.70724
DW $u$ desc,protein,161,131,0.70938
DW $u$ desc,protein,161,132,0.71146
DW $u$ desc,protein,161,133,0.71269
DW $u$ desc,protein,161,134,0.71282
DW $u$ desc,protein,161,135,0.71626
DW $u$ desc,protein,161,136,0.71652
DW $u$ desc,protein,161,137,0.71769
DW $u$ desc,protein,161,138,0.71821
DW $u$ desc,protein,161,139,0.71918
DW $u$ desc,protein,161,140,0.71704
DW $u$ desc,protein,161,141,0.71912
DW $u$ desc,protein,161,142,0.72145
DW $u$ desc,protein,161,143,0.72405
DW $u$ desc,protein,161,144,0.7258
DW $u$ desc,protein,161,145,0.72502
DW $u$ desc,protein,161,146,0.72438
DW $u$ desc,protein,161,147,0.726
DW $u$ desc,protein,161,148,0.72522
DW $u$ desc,protein,161,149,0.72626
DW $u$ desc,protein,161,150,0.72918
DW $u$ desc,protein,161,151,0.72892
DW $u$ desc,protein,161,152,0.72853
DW $u$ desc,protein,161,153,0.72957
DW $u$ desc,protein,161,154,0.72989
DW $u$ desc,protein,161,155,0.72983
DW $u$ desc,protein,161,156,0.72976
DW $u$ desc,protein,161,157,0.73074
DW $u$ desc,protein,161,158,0.73372
DW $u$ desc,protein,161,159,0.7358
DW $u$ desc,protein,161,160,0.73716
DW $u$ desc,protein,161,161,0.73736
DW $u$ desc,protein,161,162,0.7369
DW $u$ desc,protein,161,163,0.74067
DW $u$ desc,protein,161,164,0.74223
DW $u$ desc,protein,161,165,0.73957
DW $u$ desc,protein,161,166,0.74002
DW $u$ desc,protein,161,167,0.73937
DW $u$ desc,protein,161,168,0.74132
DW $u$ desc,protein,161,169,0.74262
DW $u$ desc,protein,161,170,0.74508
DW $u$ desc,protein,161,171,0.74599
DW $u$ desc,protein,161,172,0.74288
DW $u$ desc,protein,161,173,0.74521
DW $u$ desc,protein,161,174,0.74515
DW $u$ desc,protein,161,175,0.74852
DW $u$ desc,protein,161,176,0.74632
DW $u$ desc,protein,161,177,0.74612
DW $u$ desc,protein,161,178,0.74833
DW $u$ desc,protein,161,179,0.74911
DW $u$ desc,protein,161,180,0.748
DW $u$ desc,protein,161,181,0.74807
DW $u$ desc,protein,161,182,0.7469
DW $u$ desc,protein,161,183,0.748
DW $u$ desc,protein,161,184,0.75008
DW $u$ desc,protein,161,185,0.74885
DW $u$ desc,protein,161,186,0.74976
DW $u$ desc,protein,161,187,0.74794
DW $u$ desc,protein,161,188,0.75054
DW $u$ desc,protein,161,189,0.75164
DW $u$ desc,protein,161,190,0.75008
DW $u$ desc,protein,161,191,0.74917
DW $u$ desc,protein,161,192,0.74976
DW $u$ desc,protein,161,193,0.75274
DW $u$ desc,protein,161,194,0.75222
DW $u$ desc,protein,161,195,0.75287
DW $u$ desc,protein,161,196,0.75196
DW $u$ desc,protein,161,197,0.75411
DW $u$ desc,protein,161,198,0.75359
DW $u$ desc,protein,161,199,0.75385
DW $u$ desc,protein,161,200,0.75307
DW $u$ desc,proximity,410,2,0.01019
DW $u$ desc,proximity,410,3,0.07006
DW $u$ desc,proximity,410,4,0.12284
DW $u$ desc,proximity,410,5,0.13531
DW $u$ desc,proximity,410,6,0.16352
DW $u$ desc,proximity,410,7,0.17241
DW $u$ desc,proximity,410,8,0.1687
DW $u$ desc,proximity,410,9,0.17765
DW $u$ desc,proximity,410,10,0.18
DW $u$ desc,proximity,410,11,0.18796
DW $u$ desc,proximity,410,12,0.19543
DW $u$ desc,proximity,410,13,0.19747
DW $u$ desc,proximity,410,14,0.20488
DW $u$ desc,proximity,410,15,0.21
DW $u$ desc,proximity,410,16,0.2166
DW $u$ desc,proximity,410,17,0.21049
DW $u$ desc,proximity,410,18,0.2213
DW $u$ desc,proximity,410,19,0.22198
DW $u$ desc,proximity,410,20,0.23173
DW $u$ desc,proximity,410,21,0.21741
DW $u$ desc,proximity,410,22,0.22333
DW $u$ desc,proximity,410,23,0.21401
DW $u$ desc,proximity,410,24,0.22136
DW $u$ desc,proximity,410,25,0.22228
DW $u$ desc,proximity,410,26,0.22784
DW $u$ desc,proximity,410,27,0.23173
DW $u$ desc,proximity,410,28,0.24321
DW $u$ desc,proximity,410,29,0.2579
DW $u$ desc,proximity,410,30,0.25432
DW $u$ desc,proximity,410,31,0.26364
DW $u$ desc,proximity,410,32,0.26191
DW $u$ desc,proximity,410,33,0.26735
DW $u$ desc,proximity,410,34,0.27494
DW $u$ desc,proximity,410,35,0.28043
DW $u$ desc,proximity,410,36,0.27926
DW $u$ desc,proximity,410,37,0.27975
DW $u$ desc,proximity,410,38,0.28488
DW $u$ desc,proximity,410,39,0.28944
DW $u$ desc,proximity,410,40,0.29432
DW $u$ desc,proximity,410,41,0.29012
DW $u$ desc,proximity,410,42,0.29451
DW $u$ desc,proximity,410,43,0.29395
DW $u$ desc,proximity,410,44,0.3063
DW $u$ desc,proximity,410,45,0.30358
DW $u$ desc,proximity,410,46,0.31093
DW $u$ desc,proximity,410,47,0.31741
DW $u$ desc,proximity,410,48,0.3234
DW $u$ desc,proximity,410,49,0.32691
DW $u$ desc,proximity,410,50,0.33296
DW $u$ desc,proximity,410,51,0.33506
DW $u$ desc,proximity,410,52,0.33506
DW $u$ desc,proximity,410,53,0.34432
DW $u$ desc,proximity,410,54,0.34815
DW $u$ desc,proximity,410,55,0.35685
DW $u$ desc,proximity,410,56,0.35698
DW $u$ desc,proximity,410,57,0.35704
DW $u$ desc,proximity,410,58,0.36296
DW $u$ desc,proximity,410,59,0.37117
DW $u$ desc,proximity,410,60,0.37648
DW $u$ desc,proximity,410,61,0.385
DW $u$ desc,proximity,410,62,0.38389
DW $u$ desc,proximity,410,63,0.39235
DW $u$ desc,proximity,410,64,0.3929
DW $u$ desc,proximity,410,65,0.39432
DW $u$ desc,proximity,410,66,0.38852
DW $u$ desc,proximity,410,67,0.39574
DW $u$ desc,proximity,410,68,0.4013
DW $u$ desc,proximity,410,69,0.40333
DW $u$ desc,proximity,410,70,0.40216
DW $u$ desc,proximity,410,71,0.40272
DW $u$ desc,proximity,410,72,0.40056
DW $u$ desc,proximity,410,73,0.40302
DW $u$ desc,proximity,410,74,0.40327
DW $u$ desc,proximity,410,75,0.40741
DW $u$ desc,proximity,410,76,0.40889
DW $u$ desc,proximity,410,77,0.40883
DW $u$ desc,proximity,410,78,0.40821
DW $u$ desc,proximity,410,79,0.41179
DW $u$ desc,proximity,410,80,0.41623
DW $u$ desc,proximity,410,81,0.42389
DW $u$ desc,proximity,410,82,0.42315
DW $u$ desc,proximity,410,83,0.42741
DW $u$ desc,proximity,410,84,0.4287
DW $u$ desc,proximity,410,85,0.43321
DW $u$ desc,proximity,410,86,0.43537
DW $u$ desc,proximity,410,87,0.43247
DW $u$ desc,proximity,410,88,0.43086
DW $u$ desc,proximity,410,89,0.43222
DW $u$ desc,proximity,410,90,0.4287
DW $u$ desc,proximity,410,91,0.42864
DW $u$ desc,proximity,410,92,0.42778
DW $u$ desc,proximity,410,93,0.43006
DW $u$ desc,proximity,410,94,0.43278
DW $u$ desc,proximity,410,95,0.43438
DW $u$ desc,proximity,410,96,0.43611
DW $u$ desc,proximity,410,97,0.43562
DW $u$ desc,proximity,410,98,0.43704
DW $u$ desc,proximity,410,99,0.43747
DW $u$ desc,proximity,410,100,0.4416
DW $u$ desc,proximity,410,101,0.44315
DW $u$ desc,proximity,410,102,0.4471
DW $u$ desc,proximity,410,103,0.44864
DW $u$ desc,proximity,410,104,0.44809
DW $u$ desc,proximity,410,105,0.44753
DW $u$ desc,proximity,410,106,0.44981
DW $u$ desc,proximity,410,107,0.45025
DW $u$ desc,proximity,410,108,0.4492
DW $u$ desc,proximity,410,109,0.44994
DW $u$ desc,proximity,410,110,0.44784
DW $u$ desc,proximity,410,111,0.45451
DW $u$ desc,proximity,410,112,0.45475
DW $u$ desc,proximity,410,113,0.46
DW $u$ desc,proximity,410,114,0.45988
DW $u$ desc,proximity,410,115,0.46062
DW $u$ desc,proximity,410,116,0.46383
DW $u$ desc,proximity,410,117,0.46346
DW $u$ desc,proximity,410,118,0.46235
DW $u$ desc,proximity,410,119,0.46272
DW $u$ desc,proximity,410,120,0.46481
DW $u$ desc,proximity,410,121,0.46321
DW $u$ desc,proximity,410,122,0.46451
DW $u$ desc,proximity,410,123,0.46784
DW $u$ desc,proximity,410,124,0.47012
DW $u$ desc,proximity,410,125,0.46481
DW $u$ desc,proximity,410,126,0.46889
DW $u$ desc,proximity,410,127,0.47136
DW $u$ desc,proximity,410,128,0.47432
DW $u$ desc,proximity,410,129,0.47377
DW $u$ desc,proximity,410,130,0.47617
DW $u$ desc,proximity,410,131,0.47506
DW $u$ desc,proximity,410,132,0.47562
DW $u$ desc,proximity,410,133,0.4763
DW $u$ desc,proximity,410,134,0.47691
DW $u$ desc,proximity,410,135,0.48228
DW $u$ desc,proximity,410,136,0.48235
DW $u$ desc,proximity,410,137,0.48253
DW $u$ desc,proximity,410,138,0.48809
DW $u$ desc,proximity,410,139,0.48698
DW $u$ desc,proximity,410,140,0.4871
DW $u$ desc,proximity,410,141,0.48772
DW $u$ desc,proximity,410,142,0.48784
DW $u$ desc,proximity,410,143,0.48451
DW $u$ desc,proximity,410,144,0.48463
DW $u$ desc,proximity,410,145,0.48562
DW $u$ desc,proximity,410,146,0.4858
DW $u$ desc,proximity,410,147,0.48667
DW $u$ desc,proximity,410,148,0.48796
DW $u$ desc,proximity,410,149,0.49198
DW $u$ desc,proximity,410,150,0.49451
DW $u$ desc,proximity,410,151,0.49383
DW $u$ desc,proximity,410,152,0.49352
DW $u$ desc,proximity,410,153,0.49389
DW $u$ desc,proximity,410,154,0.49556
DW $u$ desc,proximity,410,155,0.49698
DW $u$ desc,proximity,410,156,0.49623
DW $u$ desc,proximity,410,157,0.50037
DW $u$ desc,proximity,410,158,0.50235
DW $u$ desc,proximity,410,159,0.50272
DW $u$ desc,proximity,410,160,0.5042
DW $u$ desc,proximity,410,161,0.50531
DW $u$ desc,proximity,410,162,0.50796
DW $u$ desc,proximity,410,163,0.5058
DW $u$ desc,proximity,410,164,0.50673
DW $u$ desc,proximity,410,165,0.50765
DW $u$ desc,proximity,410,166,0.50765
DW $u$ desc,proximity,410,167,0.50944
DW $u$ desc,proximity,410,168,0.51136
DW $u$ desc,proximity,410,169,0.51247
DW $u$ desc,proximity,410,170,0.51105
DW $u$ desc,proximity,410,171,0.51457
DW $u$ desc,proximity,410,172,0.5142
DW $u$ desc,proximity,410,173,0.51352
DW $u$ desc,proximity,410,174,0.51216
DW $u$ desc,proximity,410,175,0.51463
DW $u$ desc,proximity,410,176,0.51494
DW $u$ desc,proximity,410,177,0.51772
DW $u$ desc,proximity,410,178,0.51741
DW $u$ desc,proximity,410,179,0.51741
DW $u$ desc,proximity,410,180,0.51667
DW $u$ desc,proximity,410,181,0.51926
DW $u$ desc,proximity,410,182,0.52179
DW $u$ desc,proximity,410,183,0.52432
DW $u$ desc,proximity,410,184,0.52272
DW $u$ desc,proximity,410,185,0.52272
DW $u$ desc,proximity,410,186,0.52346
DW $u$ desc,proximity,410,187,0.52698
DW $u$ desc,proximity,410,188,0.53068
DW $u$ desc,proximity,410,189,0.53173
DW $u$ desc,proximity,410,190,0.53222
DW $u$ desc,proximity,410,191,0.53457
DW $u$ desc,proximity,410,192,0.53346
DW $u$ desc,proximity,410,193,0.53667
DW $u$ desc,proximity,410,194,0.5363
DW $u$ desc,proximity,410,195,0.53679
DW $u$ desc,proximity,410,196,0.54025
DW $u$ desc,proximity,410,197,0.54247
DW $u$ desc,proximity,410,198,0.54352
DW $u$ desc,proximity,410,199,0.54253
DW $u$ desc,proximity,410,200,0.54259
DW $u$ desc,routeviews,6474,2,0.10438
DW $u$ desc,routeviews,6474,3,0.1963
DW $u$ desc,routeviews,6474,4,0.20296
DW $u$ desc,routeviews,6474,5,0.22191
DW $u$ desc,routeviews,6474,6,0.24809
DW $u$ desc,routeviews,6474,7,0.2629
DW $u$ desc,routeviews,6474,8,0.305
DW $u$ desc,routeviews,6474,9,0.32426
DW $u$ desc,routeviews,6474,10,0.33988
DW $u$ desc,routeviews,6474,11,0.34358
DW $u$ desc,routeviews,6474,12,0.35543
DW $u$ desc,routeviews,6474,13,0.3692
DW $u$ desc,routeviews,6474,14,0.38296
DW $u$ desc,routeviews,6474,15,0.40012
DW $u$ desc,routeviews,6474,16,0.40111
DW $u$ desc,routeviews,6474,17,0.40623
DW $u$ desc,routeviews,6474,18,0.41611
DW $u$ desc,routeviews,6474,19,0.43019
DW $u$ desc,routeviews,6474,20,0.43451
DW $u$ desc,routeviews,6474,21,0.4421
DW $u$ desc,routeviews,6474,22,0.4484
DW $u$ desc,routeviews,6474,23,0.45284
DW $u$ desc,routeviews,6474,24,0.46086
DW $u$ desc,routeviews,6474,25,0.46667
DW $u$ desc,routeviews,6474,26,0.47068
DW $u$ desc,routeviews,6474,27,0.47506
DW $u$ desc,routeviews,6474,28,0.48086
DW $u$ desc,routeviews,6474,29,0.49031
DW $u$ desc,routeviews,6474,30,0.49469
DW $u$ desc,routeviews,6474,31,0.49605
DW $u$ desc,routeviews,6474,32,0.49963
DW $u$ desc,routeviews,6474,33,0.50012
DW $u$ desc,routeviews,6474,34,0.50531
DW $u$ desc,routeviews,6474,35,0.51568
DW $u$ desc,routeviews,6474,36,0.51852
DW $u$ desc,routeviews,6474,37,0.5234
DW $u$ desc,routeviews,6474,38,0.52802
DW $u$ desc,routeviews,6474,39,0.52969
DW $u$ desc,routeviews,6474,40,0.54167
DW $u$ desc,routeviews,6474,41,0.54623
DW $u$ desc,routeviews,6474,42,0.55142
DW $u$ desc,routeviews,6474,43,0.55327
DW $u$ desc,routeviews,6474,44,0.55556
DW $u$ desc,routeviews,6474,45,0.55796
DW $u$ desc,routeviews,6474,46,0.56136
DW $u$ desc,routeviews,6474,47,0.56531
DW $u$ desc,routeviews,6474,48,0.57154
DW $u$ desc,routeviews,6474,49,0.57321
DW $u$ desc,routeviews,6474,50,0.57802
DW $u$ desc,routeviews,6474,51,0.57883
DW $u$ desc,routeviews,6474,52,0.58648
DW $u$ desc,routeviews,6474,53,0.58648
DW $u$ desc,routeviews,6474,54,0.59296
DW $u$ desc,routeviews,6474,55,0.59685
DW $u$ desc,routeviews,6474,56,0.5971
DW $u$ desc,routeviews,6474,57,0.60006
DW $u$ desc,routeviews,6474,58,0.60432
DW $u$ desc,routeviews,6474,59,0.60611
DW $u$ desc,routeviews,6474,60,0.6087
DW $u$ desc,routeviews,6474,61,0.60969
DW $u$ desc,routeviews,6474,62,0.61562
